"ID";"Description"
1534;"Un fragment de vasque. Paroi épaisse : 8 mm. R 4373, 8. Pl. LXXID. Même type que le précédent, pour la forme de la palmette, l'absence d'incision et les rehauts, rouge sur le pétale central, blanc entre les sépales du lotus. "
1535;"Publié comme béotien Khahil 1960. p. 100, pl. XLIII, 1). À la périphérie de la vasque, une file de points. Suit l'anthémion thasien."
1536;"Un fragment de vasque de lékanè. Ép. : 5,5 mm. Publié comme local (KARIL 1960, p. 71, pl. XXX, 125). Sur la vasque l'anthémion thasien, sans rehaut ni incision. Près du pied, un filet verni, puis une bande rouge. Des fragments non illustrés, provenant de l'Artémision, présentent des bords décorés de zigzags verticaux, dans la meilleure tradition thasienne, d'un zigzag horizontal, ce qui confirme le lien avec Le groupe (271), de languettes, comme dans Les groupes récents des cygnes et des lotus. R 4373, 2. COULIÉ, Thèse 1996, p. 500-502. "
1537;"Dix fragments de vasque et de bord d'une lékanè à l'envers. Diam. du rebord : dans les 40 cm. Ht. du rebord : 1,1 cm. Ép. du rebord : 1,4 cm; de la vasque : 7-8 mm. Vernis intérieur brun, ponctué de points noirs, caractéristique. Le lissage orangé est rarement conservé. R 4379, 3. Pl. LXXIV. Sur le bord et le rebord, deux rangées de feuilles de lierre, rapprochées par leur base, de part et d'autre d'un filet. Leur pointe sur le rebord est recouverte par le vernissage intérieur. À la transition du bord et de la vasque, deux rangées de feuilles de lierre minuscules. À la naissance de la vasque, une file de points alignés en quinconce sur trois rangs, entre des filets doubles. Sur la frise figurée, un personnage masculin empoigne un personnage féminin qu'il menace de son bras levé. Au moins deux autres femmes s'enfuient vers la droite. L'une tient une couronne de points à la main, l'autre a sa main ouverte en V. Des incisions détaillent la barbe, la chevelure remontée sur la nuque de l'homme, son œil rond, son sourcil, sa frange ondulée; elles sont doubles pour rendre l'encolure et l'emmanchure. Une bride en bandoulière barre sa poitrine en oblique. Le péplos de la femme est incisé d'une incision simple pour la manche courte et l'encolure; la ceinture, le pli central de la jupe, l'ourlet de la robe sont rendus par une incision double. L'œil allongé est indiqué d'une incision très légère. Reste de rouge sur le vêtement de l'homme. Les décors des zones secondaires sont repris, symétriquement, de part et d'autre de la frise figurée. On retrouve les points alignés miniatures et les feuilles de lierre avant la zone d'arêtes. Traces de rouge sur le plat du rebord. L'identification de la scène est problématique. Les femmes en fuite suggéreraient le rapt de Thétis par Pélée, inscrit dans le répertoire de l'atelier depuis l'époque orientalisante (cf. la grande amphorecratère de Cavala). L'attitude menaçante de l'agresseur armé d'une épée et d'un baudrier est surprenante. Aucune métamorphose autour de Thétis ne vient confirmer l'interprétation. Quant à la chronologie, les grandes enjambées des femmes, le geste qui consiste à tenir une couronne se retrouve sur un groupe tardif, représentant des danseuses; l'ouverture en V de la main, visible sur la monnaie thasienne à la ménade, conforte une datation dans le dernier quart du siècle. L'attribution de cette pièce ne coule pas de source. Le léger traitement orangé de la surface, la technique de décoration à l'envers, le soin donné aux dessin des zones secondaires (feuilles de lierre, points alternés) et leur caractère miniaturiste, le thème de la fuite des femmes, à grandes enjambées, qui se retrouve sur le cratère aux danseuses, sOrement attribué (305), le péplos à rabat, la parotide raide, les couronnes de points suggèrent la main du Peintre de La palestre. La coiffure en chignon de « Pélée» s'inspire de celle d'Apollon (244). Le profil du bord est comparable à celui de la lékanè 203, décorée par le Peintre de Troïlos. "
1538;"Deux fragments de vasque et de bord d'une lékanè dont le décor figuré se présente à l'envers. Diam. du rebord : 34 cm. Ht. du rebord : 6 mm. Ép. : 1,2 cm; de la vasque plus importante vers le pied : 6-8 mm. R 4373, 11. Pl. LXXIV. Sur Je rebord, en fort ressaut oblique, des cœurs très aplatis. Sur le bord, des sigmas d'épaisseur irrégulière, ouverts à droite sur un vase à l'envers. À la naissance de la vasque, une file de points rehaussés d'un cercle blanc. Sur la frise figurée, un personnage féminin, les bras et les pieds rehaussés de blanc, vêtu de long, avec une incision en V sur la jupe et une double incision pour l'ourlet, entre deux satyres (?). Sur le fragment de bord, reste d'un pied humain et d'un pied de bouc. Ce détail conforte le caractère dionysiaque de la scène. La frise de points cerclés de blancs, le dessin particulier des sigmas, l'attitude de la femme en fuite, vers la droite, l'incision en V sur la jupe, identique sur 305, orientent l'attribution. Le rendu de la nébride sur les ménades est fréquent dans la céramique attique depuis le troisième quart du siècle5• L'allongement des pieds, le dessin des feuilles de lierre, la vogue du thème dionysiaque, enfin, sur les monnaies thasiennes et sur les reliefs, invitent à dater la pièce plutôt dans le dernier quart du siècle. "
1539;"Un fragment de vasque d'une lékanè à l'endroit. R 4373, 5. Pl. LXXIV. Sur la vasque, un silène ithyphallique poursuit une ménade, la main en V, vers la droite. La robe de la ménade porte des incisions doubles aux emmanchures et au bas de la jupe, rehaussé de points ; trois incisions pour la ceinture ; des incisions obliques sur le buste. Des rehauts rouges sont visibles sur la jupe, la manche et la bande centrale du vêtement, plissé sur Je buste. File de points alignés par trois en quinconce entre des filets doubles. À l'intérieur, deux doubles filets rouges en haut et en bas de la frise figurée. Le dessin expressif de la main rappelle 295 ; le geste du bras, plié au coude, 305. Les files de points alternés se retrouvent sur 298, 295. "
1540;"Trois fragments de bord et de vasque de lékanè dont le décor est à l'envers. Diam : 40 cm. Ht. du rebord : 1,3 cm. Ép. du rebord : 1 cm; de la vasque : 7-8 mm. Vernis délayé, rougeoyant. L 10549, 32. Pl. LXXV. Sur le rebord, de fines languettes obliques. Sur le bord, de fins zigzags étroits, ouverts à droite sur un vase à l'envers, dans le sens de leur tracé. Deux filets avant la frise figurée : un personnage féminin marche à grandes enjambées vers la gauche. Ses pieds sont fins et allongés; le bas de sa robe est incisé d'une seule incision. Derrière elle, un trait vertical délayé, une tache vernie dans la cassure. Sur l'autre fragment, un satyre, la tête vers la droite, le bras gauche levé. Des incisions détaillent la barbe, l'oreille en pointe, le contour de la chevelure, l'œil rond. Reste de rehaut rouge sur sa chevelure. S. Cf. une coupe à bandes, Kunst der Scha/e 1990, p. 148, n· 23, 3. LA DERNIÈRE GÉNÉRATION DES PEINTRES THASIENS 111 Une zone de points alignés par trois en oblique, flanquée de filets doubles, précède les godrons, festonnés et rehaussés de rouge de quatre en quatre. La fréquence des satyres dans la production du Peintre de la palestre, le thème de la poursuite, la vivacité de la scène, le dessin des godrons, au feston caractéristique, la présence des points alternés, l'étroitesse des zigzags orientent l'attribution. "
1541;"Un fragment de lékanè à l'envers. Lissage orangé. Vernis marron à l'intérieur. R 4383, 5. Pl. LXXV. Jeu de lutte entre satyres (?). À gauche, le contour d'un bras et d'une épaule incisée se distingue sur le fond d'un bouclier échancré. À droite, un personnage, dont on voit la jambe gauche, est juché sur les épaules d'un personnage barbu, peut-être un satyre. Entre les deux groupes, des lances et une tache de vernis. Le choix d'un bouclier héroïque renforce le caractère ludique de la scène. Bien qu'il existe une parodie de la guerre sur les scènes dionysiaques attiques, des parallèles précis manquent. La finesse de la technique et Je lait d'argile sont les principaux critères d'attribution. "
1542;"Onze fragments, dont sept recollent d'une lékanè à l'envers. Ép. de la vasque : 5-6 mm. A 4344. Pl. LXXV. Sur le plus grand diamètre conservé, une zone de points. Un filet avant la frise figurée qui présente des cavaliers en chasse et un chien. Les incisions sont nombreuses, mais approximatives. Les yeux sont notés par des cercles rarement fermés ; les pieds sont inachevés ; des courbes rapides rendent la musculature des chevaux. Les crinières sont rehaussées de rouge ; certains chitons ont conservé des traces de blanc. Deux filets avant la zone de godrons, où alternent les languettes noires et rouges, peintes directement sur l'argile. Un filet avant les arêtes rayonnantes. La vogue du cavalier en chasse sur les sima thasiennes est inspirée par l'Éolide. Mais ce thème se retrouve aussi sur des coupes à bandes attiques du troisième quart du siècle. L'attribution rend compte du dessin des godrons et des chevaux (rendu du museau et crinière rehaussée de rouge). Le meilleur parallèle est fourni par 307, un vase plus récent que 257. Les incisions rapides, le dessin des visages, le rendu de la chevelure et de l'oreille des cavaliers se retrouvent sur 326 et 307. "
1543;"Trois fragments de lékanè à l'envers. Ép. de la vasque : 7-8 mm. R 4377, 11. Pl. LXXV. Sur la grande frise, traces vernies en forme de points. Sur un des points, on distingue le rehaut rouge d'une bandelette et une incision qui marque le départ de la chevelure. À droite de cette tête, reste d'une aile en faucille. Si le second point est une tête, l'incision pour la chevelure montre qu'elle est orientée en sens inverse. Sur la petite frise, une file de cygnes ou de canards, vers la gauche, entre des filets simples. Le départ de l'aile, rehaussée de rouge, est marquée par une courbe incisée; elle se termine par deux pointes striées d'incisions horizontales. La queue, plus arrondie, est légèrement plongeante. Une file de points décoratifs surmontent leur dos. Languettes fines près du pied. Ici, Je peintre s'inspire très librement du modèle, en ne reprenant que l'idée de la file répétitive. Le rendu très particulier de la terminaison de l'aile se retrouve sur la lékanè suivante et sur 308. Les incisions raides pour les chevelures, les languettes près du pied et, surtout les cygnes, dont le dessin est comparable à 302, 308, 313, plaident pour une production du Peintre de la palestre. "
1544;"Quatre fragments collés d'une lékanè à l'envers. Diam. du pied : 5 cm. Diam. restitué : 13 cm. Ép. de la vasque : 4 mm. L'argile est pâle, granuleuse. R 4375, 8. Pl. LXXVI. Sur le bord, des languettes serrées. Sur la vasque, quatre cygnes vers la droite. Les incisions et le type du cygne sont semblables au précédent. Le plan de pose du pied est réservé. Sur le fond, un cercle pointé. Cratères "
1545;"Trente-quatre fragments dont quatorze recollent par groupe de six, et de deux (quatre fois). Diam. du rebord : 30 cm. Ép. de la lèvre : 7 mm; de la vasque : 6 mm. Ht. de la lèvre : 2,5 cm. Ht. max : 20 cm. L'intérieur est verni à L'exception d'une mince bande réservée en haut de la lèvre. L 10597, 4. Pl. LXXVI. Sur la lèvre, de gros points noirs rehaussés d'un cercle blanc. La frise principale présente des figures humaines et animalières. Il est difficile d'en préciser la composition. On sait seulement que, sur une face, un grand sphinx assis, dont l'encolure et le visage sont rehaussés de blanc, flanque, sur la gauche, deux personnages qui se dirigent vers la droite : le bas du chiton, un pan de l'himation, la chevelure du sphinx et la partie antérieure de l'aile sont rehaussés de rouge. Sur un fragment flottant, l'arrière-train d'un sphinx, assis vers la gauche, pourrait correspondre à la seconde extrémité de la même face. Sous son ventre sont conservés deux points. On ne sait pas combien de personnages s'intercalaient entre les sphinx. Deux tessons flottants conservent des fragments de volutes et des fleurs de lotus. Comme sur le cratère du Peintre fidèle (180), il est probable que ces éléments floraux prenaient place sous chaque anse. La symétrie se retrouverait sur l'autre face, puisque deux arrière-trains barrés d'incisions et de traits rouges (photographiés à droite) sont conservés à la suite des lotus. La place du fragment d'aile au-dessus du sphinx n'a rien d'assuré. Sous la frise principale, une zone de lotus flanquée de doubles filets. De deux en deux, ils présentent des boutons ouverts ou fermés. Dans ce dernier cas, des incisions reprennent à l'intérieur le contour verni. L'espace entre les sépales était rehaussé probablement de blanc ; le centre incisé des boutons fermés, de rouge. Les rinceaux qui les lient à la base forment des triangles incurvés. Suit une file de points dont l'intérieur était rehaussé, puis une zone d'arêtes dont la base est soulignée d'un filet verni. L'anse horizontale, de section ronde, est caractéristique des cratères à lèvre évasée. Les files de points rehaussés, la zone de boutons incisés, le crâne rond de la figure masculine, sont les critères d'attribution. "
1546;"Quarante-sept fragments dont au moins vingt et un recollent en plusieurs groupes. Ép. : 4 mm. L 10597, 3. Pl. LXXVU La frise animalière conserve des pieds humains vers la droite et des pattes félines vers la droite et vers la gauche. La frise florale, entre des filets doubles, se compose de boutons de lotus alternativement ouverts et fermés. Ces derniers ont leur contour intérieur incisé; l'espace ainsi délimité est rehaussé de rouge. Suit une zone d'arêtes. La base de la vasque ainsi que les pans coniques du pied sont vernis. Sur le plan de pose, des filets concentriques. La surface, polie avec soin, la forme et le dessin incisé des boutons, identique à 316, indiquent la main du Peintre de la palestre. "
1547;"Dix-sept fragments dont dix recollent par groupe de sept et de trois. Diam. : 28 cm. Ép. de la lèvre : 8 mm ; de la vasque : 7 mm. Ht. de la lèvre : 2 cm. Profil fig. 7, p. 199. L 10599, 16 A. Pl. LXXVU. Sur la lèvre, un filet noir et des arêtes pointant vers l'extérieur. Sur la vasque, une ronde de danseuses qui marchent à grandes enjambées vers la droite et se tiennent par le poignet. Elles portent le péplos reconnaissable aux plis débordants du colpos. L'encolure et la taille sont notées par des doubles incisions. Un buste sur deux est décoré de deux lignes verticales qui se rapprochent vers le bas. La jupe est parfois agrémentée d'un pli central ou d'une sorte de pardalide (sur la figure centrale). Cette dernière ainsi que des bandeaux dans les cheveux sont rehaussés de rouge. Les bras pliés au coude, peints en blanc ainsi que les cous et les visages, forment des gestes angulaires. Les jambes paraissent en transparence sous l'étoffe plus claire. Les pieds s'entrecroisent systématiquement. L'étagement des plans est en général logique à une incohérence près : le pied et la jambe d'une femme passent simultanément devant et derrière la jambe de celle qui la précède. Des couronnes de points sont accrochées au cadre du filet et remplissent l'espace vide entre les têtes de la plupart des femmes. Suit une zone de godrons, festonnés vers le haut comme sur les autres cratères, séparés de traits délayés ; une frise florale thasienne où alternent palmettes et boutons de lotus, aux sépales ouverts, qui se terminent en volutes à la base des palmettes. Un tesson présente deux palmettes voisines, ce qui prouve que, pour sa décoration secondaire au moins, le peintre ne recourait pas à une esquisse préliminaire. La dernière zone est décorée d'arêtes rayonnantes. Il n'y a aucune incision sur les visages, autrefois peints en blanc. Seul le contour de l'oreille et de la nappe de la chevelure est incisé. L'appartenance, au vase, du fragment A 75, photographié en bas, à gauche, n'est pas sûre. Le vernis intérieur est très proche, mais la paroi de quatre millimètres est moins épaisse, le pépias moins large au-dessus de la taille ; le décor de la bande centrale incisée de la jupe (décor en échelle comme sur la Niké du cratère 181), n'est pas attesté sur les autres danseuses pas plus que l'incision de contour sur la jupe. S'il s'agit d'un autre cratère, le style est très voisin. L'attribution rend compte de la scène principale de danseuses, évoluant à grandes enjambées, vers la droite, du profil caractéristique de leurs visages (mentons et nez plongeant, légère bosse sur le front, rendu de l'oreille, «accrochée» à l'incision de la chevelure) et des zones secondaires (« anthémion thasien », dessin des godrons et des arêtes galbées, comme sur 248 a). "
1548;"<div>Diam. de l'ordre : 30 cm. Ht. de la lèvre : 2,5 cm. Ép. de la lèvre : 4-5 mm; de la vasque : 5 mm. A 3647. L 10595, 28. Pl. LXXVI. Sur la lèvre, de gros points. Sur le haut de la vasque, un défilé de danseuses, au nombre de trois. Des traces de rehauts blancs sur les cous et de rehauts rouges sur les vêtements sont à peine visibles. Les encolures sont incisées de deux traits concentriques. On retrouve les gestes angulaires des coudes caractéristiques du groupe. Le «corsage » de la femme à droite rappelle ceux du cratère précédent. </div>"
1549;"Profil fig. 7, p. 199. A 3600. L 10596, 34, 36. L 10597, 2. Pl. IVa, LXXVIDb, LXXJXc. Sur la lèvre, de faux méandres. Sur la vasque, deux frises à figures humaines, séparées par des filets doubles. Les anses sont flanquées de palmettes. Sur une des faces, une scène guerrière où alternent des chevaux montés (trois sont conservés) et des guerriers en course. Le personnage à droite de la palmette (a) porte un himation déployé sur la poitrine, dont un pan descend de son bras gauche. Devant lui, l'arrière-train d'un cheval dont la queue est rehaussée de rouge. Les guerriers sont casqués, chaussés de cnémides et vêtus de courtes tuniques. Sous le cheval, un aigle, rapidement dessiné et dont la tête est perdue, se dirige vers la gauche, dans le sens inverse du mouvement. Sur l'autre face (c), de joyeux comastes : les hommes sont nus ; la femme la plus à gauche a une coiffure en chignon et le haut de son vêtement est rehaussé de blanc. La robe de la figure, plus à droite, est décorée d'un grand pan central, incisé de croix. Les gestes sont élastiques ; les profils ont tendance à être escamotés. Sur le second registre, la césure imposée par l'anse sur la frise supérieure réapparaît sous la forme d'un sphinx imposant (b, c). Sa parotide est rendue par une incision continue. À sa gauche (c), une assemblée, composée de gens en manteau. Ces derniers enveloppent le coude plié, la main tendue vers l'avant et peuvent former des pans qui retombent d'un bras. Le troisième personnage à partir de la gauche est nu. On voit sa clavicule droite. À droite du sphinx (a, b), une scène du même genre : les personnages vêtus dominent, mais on note la présence d'un guerrier, le dernier personnage presque entier à droite, dessiné sous le dernier guerrier de la frise supérieure (a). Il porte la même panoplie, se dirige dans la même direction, vers la droite, et adopte la même attitude qui consiste à retourner la tête. Le personnage immédiatement à droite du sphinx porte, lui aussi, un manteau en écharpe sur la poitrine, dont un pan important retombe de part et d'autre de son bras droit (b). Les trois zones secondaires (points alternés, godrons, arêtes) reprennent, dans un ordre différent, le schéma de 181. Ce vase illustre une phase récente de la carrière du Peintre de la palestre. Le dessin de la palmette invite à le dater de la fin du v1• siècle. On retrouve la séquence typique de la scène guerrière, avec le cavalier et l'hoplite fuyant, le même rendu dynamique, les attitudes identiques du guerrier fuyant en retournant la tête, le même dessin du bouclier et du casque. La femme au chignon de la frise supérieure présente un profil caractéristique au menton plongeant et un des danseurs qui la précède, le rendu de l'oreille, accrochée à la chevelure, identique à 305. La présence de grands sphinx, dans la tradition du Peintre de Troi1os, se retrouve sur 303. L'évolution du style est très sensible dans le dessin aplati des crânes, le caractère escamoté des profils, souvent réduits à deux lignes se rejoignant au niveau du nez. Skyphoi "
1550;"Vingt-neuf fragments d'un skyphos à court rebord et à vasque carénée, dont vingt-cinq recollent par groupe de seize, de trois, et deux (trois fois). Diam. du bord : 27 cm; de la carène : 17 cm. Ht. du bord à la carène : 21-22 cm. Ép. : 6-9 mm. Le profil et les dimensions sont proches de 183. Sous la carène on sent un ressaut qui annonce le départ du pied. Profil fig. 7, p. 199. L 10600, 29. Pl. LXXX. Sur le rebord en ressaut, un zigzag horizontal. La composition est originale : deux frises principales et deux frises secondaires sont systématiquement séparées par des bandes vernies de deux cm de large. Sur le haut de la vasque, une bande vernie. Suit un anthérnion qui fait alterner les palmettes montées sur une courte tige et les lotus aux sépales ouverts. Les palmettes ont une forme pyrarnidante, le cœur est doublement incisé; des rehauts rouges sont appliqués sur le pétale central et sur deux latéraux. Les lotus sont incisés en V entre les sépales. Les éléments floraux ne sont pas reliés entre eux par des rinceaux. De ce fait, cette frise florale rappelle un peu les premières adaptations thasiennes du motif attique (393). Les frises secondaires suivantes présentent, pour la première, le motif du rebord agrémenté de points blancs, pour la seconde, une file de points alignés sur deux rangs. La seule frise figurée se situe en bas du vase : des cygnes incisés défilent vers la gauche ; la partie antérieure de l'aile est rehaussée de rouge, le second compartiment est limité par des doubles incisions. Les deux terminaisons qui correspondent à l'aile et à la queue sont striées d'incisions. Dans le champ, des points de remplissage et au-dessus du corps des cygnes, des bâtonnets de remplissage. L'attribution rend compte du dessin de la palmette, de forme pyramidale, typique du peintre (257 ... ). Les points de remplissage, d'assez petite taille, se retrouvent chez le Peintre de La Palestre 282. Le zigzag horizontal est un des décors favoris des bords de ses lékanai. Le zigzag pointé se retrouve en contexte récent chez le Peintre fidèle et sur une lékanè aux danseuses de la fin du vt• s. Le type des cygnes diffère de 285, mais est identique à 301, 302, 313 : on retrouve les trois pointes, formées par l'aile et la queue. "
1551;"Deux fragments d'un vase ouvert à parois verticales. Ép. : 4 mm. Le lait d'argile montre clairement des traces de pinceau. L 10595, 24. Pl. LXXIX. Un jeune homme vêtu d'une chlamyde rehaussée de rouge se dirige vers la droite. li porte une bandelette rouge dans les cheveux. De nombreuses incisions notent le contour de sa chevelure courte, l'intérieur de son oreille, ses clavicules et ses pectoraux, et les nombreux plis de l'étoffe. li est flanqué, à gauche, d'un personnage vêtu tenant un bâton et, à droite, d'un guerrier, armé du casque et du bouclier. Le second fragment présente une figure féminine évoluant à grandes enjambées vers la droite. La tension de l'étoffe découvre une partie de son mollet. Deux filets avant la frise suivante. À droite, la tache vernie, incisée et rehaussée de rouge n'est pas identifiable. Le style, très atticisant, évoque la figure rouge, notamment le rendu du jeune homme nu, vêtu de la chlamyde, et du pli très souple du pan du manteau de la figure féminine du second fragment. Le polissage soigné de la surface, le lait d'argile, les motifs traités (guerrier, personnage debout drapé dans un manteau et tenant un bâton à la verticale, personnage féminin en course) et le dessin du casque se retrouvent chez le Peintre de la palestre. Il s'agit là d'une pièce récente. Canthare Plats "
1552;"Ht. de la vasque avant la carène : 9 cm. L'argile plus pâle que la normale thasienne se rencontre sur d'autres productions du même peintre. Profil fig. 7, p. 199. L 1085, 12. Pl. LXXX. Satyres et ménades. L'attribution au Peintre de la palestre rend compte du thème des femmes avançant à grandes enjambées vers la droite, du profil, au menton plongeant, de la ménade et du traitement de la chevelure, dont le contour incisé est accroché à l'oreille. Les proportions râblées du satyre ne sont pas sans rappeler celles de ses athlètes et de ses guerriers. Les rameaux de points dans le champ sont un indice supplémentaire pour dater le vase dans le dernier quart du vJ• s. "
1553;"Quatre fragments recollés de canthare ou de calathos. Diam. max. : plus de 11 cm. Ht. max (qui correspond en gros à la totalité de la vasque) : 11 cm. Le vernis intérieur, comme c'est souvent le cas à Thasos, est passé en couche irrégulière. Profil fig. 7, p. 199. L 10599, 12 A, 13 A. Pl. LXXXI. En haut de la vasque, une bande vernie suivie d'un filet rouge. La scène figurée occupe huit centimètres de haut. Cinq satyres gesticulent vers la droite. Les rehauts rouges sont abondamment appliqués sur les chevelures, les barbes et, d'une façon toute artificielle, sur une partie des torses nus. Un point rouge orne l'extrémité de leur sexe dressé. Les incisions sont fines et privilégient les courts traits parallèles pour les franges, les barbes, les crins des queues et les poils hirsutes sur la nuque du satyre de droite et sur la houppe dressée du satyre de gauche. Les nez sont souvent très retroussés. Des rehauts rouges à droite de l'image sous le sexe du satyre. Un filet verni sert de ligne de sol. Une bande rouge décore le bas de la vasque au point où le diamètre se rétrécit. Les satyres sont très proches des précédents. La forme du vase, ses proportions et le type de scène licencieuse rapprochent aussi ce vase de 350. "
1554;"Deux fragments. Diam. : 20 cm. À la périphérie du fond, un pied doublement mouluré. Ce dernier est verni ainsi qu'une bande sous le fond. L 10595, 15. Pl. LXXXI. À l'extrémité du marli, une bande rouge avant la rainure. Suit une frise de boutons de lotus. Une languette rouge rehausse le centre des boutons fermés ; des rehauts blancs sont appliqués entre les incisions qui soulignent l'ouverture des sépales. À la base des boutons, un trait verni horizontal. Entre les rinceaux qui forment des triangles incurvés, des points. Sur Le fond, deux personnages vers la droite. Sur le visage de celui de gauche, un point blanc conservé et la légèreté de l'incision qui détaille l'œil allongé indiquent qu'il s'agit d'une femme. Dans le champ, des points en forme de fer à cheval. Le profil de la femme, le dessin rond du crâne et de l'oreille, le remplissage de demi-cercles de points, la surface polie indiquent la main du Peintre de la palestre. "
1555;"Deux fragments recollés. Diam. : 14 cm. Ép. du fond : 4 mm. Sur l'avers, le profil du marli, dont les extrémités sont striées de fines incisions, forme une courbe légèrement concave, avant de rejoindre le fond par une courbe convexe. Le pied central de 5 cm de diam. est en ressaut. A 3647. L 10600, 27. Pl. LXXXI. LA DERNIÈRE GÉNÉRATION DES PEINTRES THASIENS 115 Sur le marli, une frise de feuilles de lierre. Sur le fond entre des filets doubles, une file de cygnes vers la droite. Trois compartiments sont distingués sur l'aile : le second est peint en rouge, flanqué d'incisions et de filets blancs ; le dernier est strié de fines incisions. Le type du cygne avec la distinction entre la queue plongeante, également incisée, et la queue bifide est attesté sur 301, 302, 308. Sur le médaillon, une forme ronde, vernie, incisée d'un double demi-cercle. "
1556;"Un fragment de marli. Diam. : 25-30 cm. Ép. : 7 mm. Le profil présente une terminaison verticale du marli en surplomb au-dessus du fond. L 10600, 5. Pl. LXXXI. Un filet verni avant la frise florale, étagée sur deux rangs. La forme et les incisions des palmettes, le point noir à l'intérieur du chaînon, dont le contour est incisé en continu, garantissent l'attribution. "
1557;"Un fragment de marli. Diam. : env. 40 cm. L 10600, 2. COULIÉ, Thèse 1996, pl. L, 427. Sur le marli, une frise de :fleurs de lotus et de palmettes alternées sur deux rangs. Le style rappelle 254. Le dessin des lotus, les incisions (le piquant central des fleurs de lotus, les incisions simples sur le cœur des palmettes, le V entre le chaînon et chaque élément floral), les rehauts rouges qui ne recouvrent qu'approximativement les calices des lotus et le cœur des palmettes sont très proches. La terminaison verticale du marli est vernie. Le profil du plat, comparable au précédent, se retrouve dans la production récente du Peintre fidèle (176 ... ). "
1558;"Un fragment. Diam. : 37 cm. Le travail de polissage de l'argile est excellent. Le lissage sur l'endroit est d'une teinte plus orangée que sur l'avers. Le profil du marli s'évase vers l'extérieur. Sur l'avers, il dessine une courbe concave avant de rejoindre en une courbe convexe le fond. Le départ du marli et son intersection avec le fond sont soulignés par deux lignes incisées. Deux trous de suspension sont conservés à droite. L 10600, 7. Pl. LXXXI. Entre un filet verni et une incision, une frise de boutons qui de deux en deux présentent des sépales ouverts ou une incision de contour. Sous chaque élément floral, deux courtes incisions horizontales soulignent le départ des rinceaux. lls dessinent des triangles incurvés. La terminaison verticale du marli est vernie. Sur le fond, un filet et une zone de fines languettes. La qualité du polissage, le traitement légèrement orangé de la surface sur l'extérieur du plat, la présence des fines languettes, le goût des incisions de contour corroborent l'identification du Peintre de la palestre. On tient là un jalon supplémentaire pour annexer « l'anthémion thasien » à la production du même peintre : les boutons de lotus sont identiques au type représenté sur 281. "
1559;"Deux fragments. Diam. : 26-27 cm. Le profil est semblable au précédent. Au centre du plat, une fine moulure sert de pied. Deux trous de suspension. L 10600, 7. Pl. LXXXD. Sur le bord du marli, un filet noir. Suit une frise florale pointant vers J'intérieur. Les boutons aux sépales ouverts devaient être rehaussés de blanc. L'intérieur des boutons fermés, dont te contour est incisé, de rouge. Suivent trois filets. La terminaison verticale du marli est verrue. À la périphérie du fond, une zone de godrons allongés. Aucun rehaut n'est conservé. Le fragment du champ Valma est une trouvaille de surface qui n'apporte aucune indication sur la chronologie. Le profil est semblable au précédent et aux plats du Peintre fidèle (172 ... ) "
1560;"Un fragment. Diam. : 12 cm. Ép. du fond : 7 mm. Sur l'avers, le profil du marli est continu jusqu'à ce qu'il rencontre le pied de 5 cm de diam. L 10600, 13. Pl. LXXXII. Sur le marli, des languettes en forme de boutons pointant vers l'extérieur. Sur le fond, trois lotus, pointant vers le bord, et trois palmettes recomposent, dans un médaillon, le schéma de la frise thasienne. Le dessin des palmettes et l'absence d'incisions situent cette pièce vers 500 ou au début du ve siècle. Support "
